timestamp,open,high,low,close,volume,open_interest,trading_symbol,hl2,supertrend_ST_daily_sma5,direction_ST_daily_sma5,upperBand_ST_daily_sma5,lowerBand_ST_daily_sma5,dist_close_ST_daily_sma5,dist_avg_hl2_ST_daily_sma5,avg_hl2_last3,flatbase_ST_daily_sma5,state_prev_supertrend_ST_daily_sma5,state_prev_upperBand_ST_daily_sma5,state_prev_lowerBand_ST_daily_sma5,state_prev_direction_ST_daily_sma5,state_prev_hl2_ST_daily_sma5,state_prev_close_ST_daily_sma5,state_prev_atr_ST_daily_sma5,supertrend_ST_daily_sma20,direction_ST_daily_sma20,upperBand_ST_daily_sma20,lowerBand_ST_daily_sma20,dist_close_ST_daily_sma20,dist_avg_hl2_ST_daily_sma20,flatbase_ST_daily_sma20,state_prev_supertrend_ST_daily_sma20,state_prev_upperBand_ST_daily_sma20,state_prev_lowerBand_ST_daily_sma20,state_prev_direction_ST_daily_sma20,state_prev_hl2_ST_daily_sma20,state_prev_close_ST_daily_sma20,state_prev_atr_ST_daily_sma20,supertrend_ST_daily_hl2_20,direction_ST_daily_hl2_20,upperBand_ST_daily_hl2_20,lowerBand_ST_daily_hl2_20,dist_close_ST_daily_hl2_20,dist_avg_hl2_ST_daily_hl2_20,flatbase_ST_daily_hl2_20,state_prev_supertrend_ST_daily_hl2_20,state_prev_upperBand_ST_daily_hl2_20,state_prev_lowerBand_ST_daily_hl2_20,state_prev_direction_ST_daily_hl2_20,state_prev_hl2_ST_daily_hl2_20,state_prev_close_ST_daily_hl2_20,state_prev_atr_ST_daily_hl2_20,supertrend_ST_daily_hl2_5,direction_ST_daily_hl2_5,upperBand_ST_daily_hl2_5,lowerBand_ST_daily_hl2_5,dist_close_ST_daily_hl2_5,dist_avg_hl2_ST_daily_hl2_5,flatbase_ST_daily_hl2_5,state_prev_supertrend_ST_daily_hl2_5,state_prev_upperBand_ST_daily_hl2_5,state_prev_lowerBand_ST_daily_hl2_5,state_prev_direction_ST_daily_hl2_5,state_prev_hl2_ST_daily_hl2_5,state_prev_close_ST_daily_hl2_5,state_prev_atr_ST_daily_hl2_5
2025-01-15 00:00:00+05:30,331.7,338.8,330.25,336.2,7690,0,KILITCH,334.525,315.1522616934159,-1.0,369.3798256103769,315.1522616934159,6.678593449873324,4.200955088220256,328.39166666666665,5,,,,,,,,302.6499166666667,-1.0,357.1636553738309,302.6499166666667,11.085442779184632,8.50545418400081,42,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,3.697931660095035,1.2895199516499356,6,,,,,,,,319.4322616934159,-1.0,363.4122820129711,319.4322616934159,5.249231313610203,2.8047902631230723,5,,,,,,,
2025-01-16 00:00:00+05:30,338.0,338.0,330.25,333.45,7230,0,KILITCH,334.125,315.1522616934159,-1.0,362.1508604883015,315.1522616934159,5.8059993630584765,5.213693073826577,331.5833333333333,6,,,,,,,,303.6609112206441,-1.0,357.1636553738309,303.6609112206441,9.809984650184607,9.195263888410192,1,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,2.8497183582947336,2.273961450406042,7,,,,,,,,319.4322616934159,-1.0,363.4122820129711,319.4322616934159,4.388328915893284,3.8039588035036163,6,,,,,,,
2025-01-17 00:00:00+05:30,332.3,332.3,326.6,331.15,3336,0,KILITCH,329.45000000000005,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,5.076193399540601,5.568019157563517,332.7,7,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,8.580337587399207,9.088565047041271,1,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,2.1403035967890234,2.6183874578037423,8,,,,,,,,319.4322616934159,-1.0,355.96268839064123,319.4322616934159,3.6683014559845857,4.15353735287958,7,,,,,,,
2025-01-20 00:00:00+05:30,328.25,359.95,325.25,346.65,12510,0,KILITCH,342.6,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,9.99445097976974,6.422103672839885,335.3916666666667,8,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,13.662612183819824,9.971132087172396,2,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,6.921142206936177,3.4486083562325387,9,,,,,,,,319.4322616934159,-1.0,355.96268839064123,319.4322616934159,8.52066042493449,4.996178184584338,8,,,,,,,
2025-01-21 00:00:00+05:30,349.75,372.0,336.0,338.75,6402,0,KILITCH,354.0,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,7.4877261485561855,8.524262154712018,342.0166666666667,9,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,11.072291583063516,12.14339461628766,3,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,4.484456721764409,5.492031310569629,10,,,,,,,,319.4322616934159,-1.0,355.96268839064123,319.4322616934159,6.047522627856805,7.070170324538733,9,,,,,,,
2025-01-22 00:00:00+05:30,340.5,354.75,333.05,334.4,2466,0,KILITCH,343.9,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,6.10744095668542,10.052623918890731,346.8333333333333,10,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,9.645975809229336,13.722725109153833,4,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,3.1427374989166528,6.977689760389532,11,,,,,,,,319.4322616934159,-1.0,355.96268839064123,319.4322616934159,4.685731562377308,8.57805391811562,10,,,,,,,
2025-01-23 00:00:00+05:30,336.2,345.45,326.25,330.3,2261,0,KILITCH,335.85,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,4.8064824999796585,9.338683302405855,344.5833333333333,11,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,8.301632206305182,12.984975570963744,5,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,1.878128576232577,6.283697058916558,12,,,,,,,,319.4322616934159,-1.0,355.96268839064123,319.4322616934159,3.4022043512357305,7.873679229074505,11,,,,,,,
2025-01-24 00:00:00+05:30,332.0,340.05,327.35,332.9,6551,0,KILITCH,333.70000000000005,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,5.631480545695503,7.191573003940237,337.81666666666666,12,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,9.154142783769275,10.766262144999478,6,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,2.68007569793467,4.196578267820064,13,,,,,,,,319.4322616934159,-1.0,355.96268839064123,319.4322616934159,4.216148436349897,5.75533757166197,12,,,,,,,
2025-01-27 00:00:00+05:30,334.7,339.0,317.35,320.15,4786,0,KILITCH,328.175,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,1.5858170522812114,5.528355789981025,332.575,13,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,4.973562067358768,9.047578961586266,7,,,,,,,,324.2109023948606,-1.0,355.2614463092064,324.2109023948606,-1.2525496104121825,2.5798323077219103,14,,,,,,,,319.4322616934159,-1.0,355.96268839064123,319.4322616934159,0.2246918651169107,4.114405425710629,13,,,,,,,
2025-01-28 00:00:00+05:30,321.3,326.8,311.2,312.15,14482,0,KILITCH,319.0,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,-0.9526384729983444,3.746148473274334,326.9583333333333,14,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,2.3504525982384483,7.20593752180804,8,,,,,,,,352.43804099109997,1.0,352.43804099109997,324.2109023948606,-11.431240758745838,-7.229556601243872,1,,,,,,,,355.96268839064123,1.0,355.96268839064123,319.4322616934159,-12.308224940294938,-8.148144736303909,1,,,,,,,
2025-01-29 00:00:00+05:30,313.8,321.8,313.8,319.65,4200,0,KILITCH,317.8,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,1.4271635819512392,2.0644216877766253,321.6583333333333,15,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,4.809617725538748,5.468127498515825,9,,,,,,,,350.53113894154495,1.0,350.53113894154495,285.06886105845507,-8.80981331210485,-8.236873247665029,1,,,,,,,,351.9191619747048,1.0,351.9191619747048,283.6808380252952,-9.169481364309535,-8.598801063167626,1,,,,,,,
2025-01-30 00:00:00+05:30,321.3,325.75,311.0,314.1,10514,0,KILITCH,318.375,315.1522616934159,-1.0,356.2626883906412,315.1522616934159,-0.33388993871143824,1.0278856816208115,318.39166666666665,16,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,2.989835531336541,4.397024465291699,10,,,,,,,,350.53113894154495,1.0,350.53113894154495,285.8054180055323,-10.393124859477958,-9.168792356629385,2,,,,,,,,351.57032957976384,1.0,351.57032957976384,285.17967042023616,-10.657989718459046,-9.437276163991436,2,,,,,,,
2025-01-31 00:00:00+05:30,315.8,318.35,310.0,313.8,5486,0,KILITCH,314.175,349.4012636638111,1.0,349.4012636638111,315.1522616934159,-10.189220064775187,-9.335378466708212,316.7833333333333,1,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,2.891468926244525,3.8696701657706307,11,,,,,,,,345.95110289474434,1.0,345.95110289474434,285.8054180055323,-9.293539643527687,-8.431182706847833,1,,,,,,,,344.0712636638111,1.0,344.0712636638111,285.17967042023616,-8.797963346741124,-7.930894908195707,1,,,,,,,
2025-02-01 00:00:00+05:30,312.2,319.89,310.35,311.95,1803,0,KILITCH,315.12,344.62701093104886,1.0,344.62701093104886,289.16098906895115,-9.481848460678757,-8.338583459669202,315.89000000000004,1,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,2.2848748615104437,3.576756275052219,12,,,,,,,,345.95110289474434,1.0,345.95110289474434,285.8054180055323,-9.828297296999567,-8.689408024199995,2,,,,,,,,342.85301093104886,1.0,342.85301093104886,287.38698906895115,-9.013486813818233,-7.8643062978587475,1,,,,,,,
2025-02-03 00:00:00+05:30,323.85,323.9,312.1,312.55,2930,0,KILITCH,318.0,343.6604087448391,1.0,343.6604087448391,289.7275912551609,-9.052660112482712,-8.117143562367945,315.76500000000004,1,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,2.4816080716944753,3.5357701895972133,13,,,,,,,,345.95110289474434,1.0,345.95110289474434,287.2207671374933,-9.654862382360035,-8.72554029808323,3,,,,,,,,342.85301093104886,1.0,342.85301093104886,291.0335912551609,-8.838484704788865,-7.900765070573197,2,,,,,,,
2025-02-04 00:00:00+05:30,322.0,322.0,314.55,317.4,1924,0,KILITCH,318.275,342.14212699587125,1.0,342.14212699587125,291.4358730041287,-7.231534804882371,-7.309962251303361,317.13166666666666,1,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,4.071868187348658,3.9838847239052524,14,,,,,,,,345.95110289474434,1.0,345.95110289474434,288.0897287806186,-8.252930155690539,-8.330494103626544,4,,,,,,,,342.85301093104886,1.0,342.85301093104886,292.9218730041287,-7.423884323468209,-7.50214915556189,3,,,,,,,
2025-02-05 00:00:00+05:30,322.0,323.5,314.5,318.3,3621,0,KILITCH,319.0,340.796501596697,1.0,340.796501596697,293.031498403303,-6.601153911878955,-6.56447513160558,318.425,1,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,4.366968002624705,4.40795408807971,15,,,,,,,,345.95110289474434,1.0,345.95110289474434,289.4239923415877,-7.992777783731239,-7.956645509848006,5,,,,,,,,342.85301093104886,1.0,342.85301093104886,295.117498403303,-7.161381159924157,-7.124922387209708,4,,,,,,,
2025-02-06 00:00:00+05:30,322.0,338.0,315.3,319.3,4544,0,KILITCH,326.65,340.796501596697,1.0,340.796501596697,293.031498403303,-6.307723669691957,-5.718417933299742,321.30833333333334,2,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,4.694856686264744,5.353366459241822,16,,,,,,,,345.95110289474434,1.0,345.95110289474434,296.2827927245083,-7.703719592665362,-7.123194392274727,6,,,,,,,,342.85301093104886,1.0,342.85301093104886,298.4639987226424,-6.869710978208557,-6.2839400299297274,5,,,,,,,
2025-02-07 00:00:00+05:30,329.6,340.0,323.85,326.35,3049,0,KILITCH,331.925,340.796501596697,1.0,340.796501596697,293.031498403303,-4.2390404622736275,-4.383310331348903,325.85833333333335,3,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,7.00647190592703,6.845259969804007,17,,,,,,,,345.95110289474434,1.0,345.95110289474434,301.0061530882829,-5.665859345650923,-5.807979622924982,7,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-4.813436197113565,-4.9568407031237385,6,,,,,,,
2025-02-10 00:00:00+05:30,326.0,326.0,320.0,320.7,32899,0,KILITCH,323.0,340.796501596697,1.0,340.796501596697,296.5669591824911,-5.896921330630169,-3.992070008432914,327.19166666666666,4,,,,,,,,304.9815531596119,-1.0,357.1636553738309,304.9815531596119,5.153900843360793,7.2824448813240545,18,,,,,,,,345.95110289474434,1.0,345.95110289474434,301.0061530882829,-7.299038125173141,-5.422568701503818,8,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-6.461372723806721,-4.567947127502943,7,,,,,,,
2025-02-11 00:00:00+05:30,322.4,329.75,317.0,320.85,6229,0,KILITCH,323.375,340.796501596697,1.0,340.796501596697,297.9275673459929,-5.852906794302109,-4.3123980228203935,326.09999999999997,5,,,,,,,,304.9815531596119,-1.0,357.1072593378247,304.9815531596119,5.20308414590681,6.924499735017001,19,,,,,,,,345.95110289474434,1.0,345.95110289474434,301.0061530882829,-7.25567939651325,-5.738123893417409,9,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-6.417622196549372,-4.886353742542482,8,,,,,,,
2025-02-12 00:00:00+05:30,315.05,326.55,311.0,321.45,13790,0,KILITCH,318.775,340.796501596697,1.0,340.796501596697,297.9275673459929,-5.676848648989922,-5.598600584406727,321.71666666666664,6,,,,,,,,304.9815531596119,-1.0,356.40563387093346,304.9815531596119,5.399817356090822,5.487254338394829,20,,,,,,,,345.95110289474434,1.0,345.95110289474434,301.0061530882829,-7.082244481873732,-7.005162297589503,10,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-6.24262008752002,-6.164841372395865,9,,,,,,,
2025-02-13 00:00:00+05:30,322.25,330.0,305.55,317.55,22709,0,KILITCH,317.775,340.796501596697,1.0,340.796501596697,297.9275673459929,-6.821226593519201,-6.109658256215749,319.97499999999997,7,,,,,,,,304.9815531596119,-1.0,356.40563387093346,304.9815531596119,4.121051489894675,4.916181547721756,21,,,,,,,,345.95110289474434,1.0,345.95110289474434,301.0061530882829,-8.209571427030648,-7.508605313695909,11,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-7.380133796210858,-6.672833605550539,10,,,,,,,
2025-02-14 00:00:00+05:30,315.0,321.95,303.3,310.65,8577,0,KILITCH,312.625,340.796501596697,1.0,340.796501596697,297.9275673459929,-8.845895264609489,-7.1611166240524815,316.39166666666665,8,,,,,,,,304.9815531596119,-1.0,355.6006664435174,304.9815531596119,1.858619572778388,3.74124709801162,22,,,,,,,,343.75091644351744,1.0,343.75091644351744,301.0061530882829,-9.629331838874197,-7.95903326161641,1,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-9.392658050048516,-7.717985090031437,11,,,,,,,
2025-02-17 00:00:00+05:30,319.0,319.0,305.6,308.7,1576,0,KILITCH,312.3,340.796501596697,1.0,340.796501596697,297.9275673459929,-9.41808423687413,-7.794436896772757,314.2333333333333,9,,,,,,,,304.9815531596119,-1.0,353.29937062134155,304.9815531596119,1.219236639680314,3.033554022488525,23,,,,,,,,343.20962062134157,1.0,343.20962062134157,301.0061530882829,-10.054968901765013,-8.442737483742455,1,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-9.961414904393935,-8.347506565567619,12,,,,,,,
2025-02-18 00:00:00+05:30,317.3,320.05,308.7,310.7,2603,0,KILITCH,314.375,340.796501596697,1.0,340.796501596697,297.9275673459929,-8.831223752500136,-8.126991171251351,313.09999999999997,10,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,1.875014006960394,2.6619468476964823,24,,,,,,,,343.20962062134157,1.0,343.20962062134157,301.0061530882829,-9.472234654286977,-8.77295355731334,2,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-9.378074540962732,-8.678066104845298,13,,,,,,,
2025-02-19 00:00:00+05:30,317.1,343.5,313.55,329.75,13814,0,KILITCH,328.525,340.796501596697,1.0,340.796501596697,297.9275673459929,-3.241377638837846,-6.571810887660249,318.40000000000003,11,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,8.121293430303158,4.399756870988716,25,,,,,,,,343.20962062134157,1.0,343.20962062134157,301.0061530882829,-3.9216909470586736,-7.2287078014965225,3,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-3.8217575792805283,-7.132214141752591,14,,,,,,,
2025-02-20 00:00:00+05:30,338.0,345.0,324.15,338.5,39770,0,KILITCH,334.575,340.796501596697,1.0,340.796501596697,297.9275673459929,-0.6738630197016249,-4.393091339421811,325.825,12,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,10.990319412153507,6.834330347015998,26,,,,,,,,343.20962062134157,1.0,343.20962062134157,301.84852651977724,-1.3722286143422624,-5.065306907734325,4,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-1.2696434892690183,-4.966563042514266,15,,,,,,,
2025-02-21 00:00:00+05:30,331.25,352.0,325.0,326.85,6861,0,KILITCH,338.5,340.796501596697,1.0,340.796501596697,297.9275673459929,-4.092325341180129,-2.0334231418347075,333.8666666666667,13,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,7.17041624774705,9.471101844621325,27,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-4.76665560590182,-2.7222296209997126,5,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-4.667601106255765,-2.621048664551301,16,,,,,,,
2025-02-24 00:00:00+05:30,325.0,328.6,316.3,317.9,1937,0,KILITCH,322.45000000000005,340.796501596697,1.0,340.796501596697,297.9275673459929,-6.718526008753763,-2.627619382263369,331.8416666666667,14,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,4.235812529168678,8.807127260250251,28,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-7.374391363366049,-3.312248046571218,6,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-7.278049232610408,-3.211680782525387,17,,,,,,,
2025-02-25 00:00:00+05:30,327.8,327.95,307.0,312.55,4239,0,KILITCH,317.475,340.796501596697,1.0,340.796501596697,297.9275673459929,-8.288377804454186,-4.300171762729247,326.1416666666667,15,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,2.4816080716944753,6.938161763502028,29,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-8.933205475369787,-4.973040651883619,7,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-8.838484704788865,-4.87420081830431,18,,,,,,,
2025-02-27 00:00:00+05:30,322.9,322.9,307.0,315.7,3548,0,KILITCH,314.95,340.796501596697,1.0,340.796501596697,297.9275673459929,-7.364072541565153,-6.603599163897177,318.2916666666667,16,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,3.5144574251605936,4.364235596927707,30,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-8.015399035591885,-7.260272573234921,8,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-7.919723632384727,-7.163811744771785,19,,,,,,,
2025-02-28 00:00:00+05:30,322.0,322.0,308.0,309.0,2523,0,KILITCH,315.0,340.796501596697,1.0,340.796501596697,297.9275673459929,-9.330055164218026,-7.332284265328223,315.80833333333334,17,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,1.3176032447723296,3.5499786992216023,31,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-9.967558764643305,-7.983834263853488,9,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-9.873913849879251,-7.888126029365533,20,,,,,,,
2025-03-03 00:00:00+05:30,308.0,320.1,307.0,315.05,2971,0,KILITCH,313.55,340.796501596697,1.0,340.796501596697,297.9275673459929,-7.554802198986693,-7.7161888321895455,314.5,18,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,3.3013297807945747,3.120991004792549,32,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-8.204787666022241,-8.365039584078705,10,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-8.109309250499862,-8.269727850443445,21,,,,,,,
2025-03-04 00:00:00+05:30,310.7,329.25,310.6,313.0,6597,0,KILITCH,319.925,340.796501596697,1.0,340.796501596697,297.9275673459929,-8.15633419547004,-7.229583680562768,316.15833333333336,19,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,2.6291579793324895,3.6647397384956237,33,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-8.802090269687232,-7.881855770544825,11,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-8.707233123016847,-7.786041465765066,22,,,,,,,
2025-03-05 00:00:00+05:30,313.55,323.05,305.05,310.7,6171,0,KILITCH,314.05,340.796501596697,1.0,340.796501596697,297.9275673459929,-8.831223752500136,-7.322503257255315,315.8416666666667,20,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,1.875014006960394,3.5609083220096127,34,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-9.472234654286977,-7.974122026395512,12,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-9.378074540962732,-7.878403689975006,23,,,,,,,
2025-03-06 00:00:00+05:30,314.85,320.3,310.6,311.15,6837,0,KILITCH,315.45000000000005,340.796501596697,1.0,340.796501596697,297.9275673459929,-8.69918014351599,-7.1366641038702365,316.47499999999997,21,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,2.022563914598408,3.768571154981617,35,,,,,,,,343.20962062134157,1.0,343.20962062134157,304.7098501937884,-9.341119448604424,-7.789589514694153,13,,,,,,,,342.85301093104886,1.0,342.85301093104886,301.09619897811393,-9.246822959190716,-7.693679241555143,24,,,,,,,
2025-03-07 00:00:00+05:30,310.8,315.15,307.0,308.4,4388,0,KILITCH,311.075,340.796501596697,1.0,340.796501596697,297.9275673459929,-9.506113309530232,-8.002283318321856,313.52500000000003,22,,,,,,,,304.9815531596119,-1.0,351.4126395902745,304.9815531596119,1.1208700345882985,2.8012995382435215,36,,,,,,,,342.92934271676666,1.0,342.92934271676666,304.7098501937884,-10.068937945997018,-8.574460990657295,14,,,,,,,,339.6287904186372,1.0,339.6287904186372,301.09619897811393,-9.194977369304775,-7.685976912163664,1,,,,,,,
2025-03-10 00:00:00+05:30,308.0,317.0,300.05,307.1,3957,0,KILITCH,308.525,340.796501596697,1.0,340.796501596697,297.9275673459929,-9.887572624373314,-8.542684014349584,311.68333333333334,23,,,,,,,,304.9815531596119,-1.0,350.77037558092826,304.9815531596119,0.6946147458562614,2.197437879206438,37,,,,,,,,340.4816255809283,1.0,340.4816255809283,304.7098501937884,-9.804237019831161,-8.45810466231752,1,,,,,,,,338.1480323349098,1.0,338.1480323349098,301.09619897811393,-9.181787077252322,-7.826364926283283,1,,,,,,,
2025-03-11 00:00:00+05:30,303.85,310.85,303.85,306.0,940,0,KILITCH,307.35,337.78842586792786,1.0,337.78842586792786,297.9275673459929,-9.41075046791474,-8.527554625526758,308.98333333333335,1,,,,,,,,304.9815531596119,-1.0,349.09004430188185,304.9815531596119,0.33393719385221,1.3121384333783341,38,,,,,,,,338.4087943018819,1.0,338.4087943018819,304.7098501937884,-9.576817992788698,-8.695241218317516,1,,,,,,,,333.84842586792786,1.0,333.84842586792786,301.09619897811393,-8.341637614593647,-7.4480185041912605,1,,,,,,,
2025-03-12 00:00:00+05:30,314.0,318.0,303.0,308.65,4938,0,KILITCH,310.5,337.7787406943423,1.0,337.7787406943423,297.9275673459929,-8.623615753455912,-8.581675083544155,308.7916666666667,2,,,,,,,,304.9815531596119,-1.0,348.3933545867877,304.9815531596119,1.2028422054983083,1.2492931023473275,39,,,,,,,,338.4087943018819,1.0,338.4087943018819,304.7098501937884,-8.793741416582463,-8.751878832319854,2,,,,,,,,333.84842586792786,1.0,333.84842586792786,301.09619897811393,-7.547864214850756,-7.5054297878204626,2,,,,,,,
2025-03-13 00:00:00+05:30,308.65,319.45,308.65,314.6,4682,0,KILITCH,314.04999999999995,336.3789925554738,1.0,336.3789925554738,297.9275673459929,-6.4745400389063,-7.653765482365743,310.6333333333333,1,,,,,,,,304.9815531596119,-1.0,347.68681185744845,304.9815531596119,3.1537798731565605,1.8531547613843922,40,,,,,,,,338.4087943018819,1.0,338.4087943018819,304.7098501937884,-7.035512877553342,-8.20766523690609,3,,,,,,,,333.84842586792786,1.0,333.84842586792786,301.09619897811393,-5.765618279578952,-6.953782236426822,3,,,,,,,
2025-03-17 00:00:00+05:30,314.05,325.0,314.05,320.95,5225,0,KILITCH,319.525,336.3789925554738,1.0,336.3789925554738,297.9275673459929,-4.586788383620407,-6.447289030759136,314.69166666666666,2,,,,,,,,304.9815531596119,-1.0,347.342533764576,304.9815531596119,5.235873014270802,3.1838363358235555,41,,,,,,,,338.4087943018819,1.0,338.4087943018819,304.7098501937884,-5.159084100606321,-7.008425323030493,4,,,,,,,,333.84842586792786,1.0,333.84842586792786,301.09619897811393,-3.8635574915157913,-5.738160709147603,4,,,,,,,
2025-03-18 00:00:00+05:30,320.95,339.0,320.95,336.2,46296,0,KILITCH,329.975,336.3789925554738,1.0,336.3789925554738,297.9275673459929,-0.05321157368182188,-4.517422181063965,321.18333333333334,3,,,,,,,,304.9815531596119,-1.0,347.342533764576,304.9815531596119,10.23617543978141,5.312380373786818,42,,,,,,,,338.4087943018819,1.0,338.4087943018819,304.7098501937884,-0.6527000299854956,-5.090133961820861,5,,,,,,,,333.84842586792786,1.0,333.84842586792786,302.56044476449676,0.7043837711556038,-3.7936654940541477,5,,,,,,,
2025-03-19 00:00:00+05:30,336.75,350.0,336.6,345.25,12147,0,KILITCH,343.3,297.9275673459929,-1.0,336.3789925554738,297.9275673459929,15.883871732839697,11.078453156035001,330.93333333333334,1,,,,,,,,304.9815531596119,-1.0,347.342533764576,304.9815531596119,13.203568026723774,8.509295039277207,43,,,,,,,,313.0365851524702,-1.0,338.4087943018819,313.0365851524702,10.290623005563287,5.717142669489,1,,,,,,,,315.8483558115974,-1.0,333.84842586792786,315.8483558115974,9.308784942968199,4.776019011710189,1,,,,,,,
2025-03-20 00:00:00+05:30,336.0,364.95,336.0,353.15,22614,0,KILITCH,350.475,297.9275673459929,-1.0,365.0063153507221,297.9275673459929,18.53552296148396,14.541263515804644,341.25000000000006,2,,,,,,,,304.9815531596119,-1.0,347.342533764576,304.9815531596119,15.793888627480085,11.892013292163634,44,,,,,,,,318.8297558948467,-1.0,382.12024410515335,318.8297558948467,10.76444198529338,7.032042552686891,1,,,,,,,,316.93368464927795,-1.0,384.0163153507221,316.93368464927795,11.427095668546363,7.672366974066133,1,,,,,,,
2025-03-21 00:00:00+05:30,364.0,364.0,346.0,356.2,13503,0,KILITCH,355.0,305.62194771942234,-1.0,365.0063153507221,305.62194771942234,16.549221238198204,14.386963788219479,349.5916666666667,1,,,,,,,,304.9815531596119,-1.0,354.6479818998956,304.9815531596119,16.79394911258221,14.62715139486096,45,,,,,,,,323.13701810010434,-1.0,382.12024410515335,323.13701810010434,10.231876896769869,8.186820786458762,1,,,,,,,,320.96694771942236,-1.0,384.0163153507221,320.96694771942236,10.977159028653965,8.918276212124814,1,,,,,,,
